datetime,time,Amount_HYPE_HyperEVM,price_HYPE_HyperEVM,price_HYPE_HyperCORE,delta_USD,arb_profit,block_number
2025-03-27 13:54:30+00:00,2025-03-27 13:54:30.282211940+00:00,199.73464682,14.09730266,14.227,0.1296973399999998,25.905052398393437,1670550
2025-03-26 14:27:00+00:00,2025-03-26 14:27:00.007657153+00:00,59.0,13.52335238,13.961,0.4376476199999999,25.821209579999994,1626918
2025-03-28 00:18:18+00:00,2025-03-28 00:18:23.560280910+00:00,274.99424086,14.52611951,14.62,0.0938804900000001,25.816594079114846,1689837
2025-03-24 16:08:10+00:00,2025-03-24 16:08:11.837059743+00:00,250.0,16.90273675,17.006,0.1032632500000012,25.815812500000312,1540774
2025-03-26 16:14:58+00:00,2025-03-26 16:14:59.059785817+00:00,241.0,14.43602887,14.541,0.1049711300000009,25.29804233000022,1630264
2025-03-28 15:39:18+00:00,2025-03-28 15:39:21.872641336+00:00,616.0,13.78529392,13.825,0.0397060799999984,24.45894527999903,1718388
2025-03-27 06:35:54+00:00,2025-03-27 06:35:58.613340702+00:00,1190.2086,14.60851871,14.629,0.0204812899999993,24.37700749709319,1656953
2025-03-26 06:25:38+00:00,2025-03-26 06:25:38.756009679+00:00,890.32172238,15.78769639,15.815,0.0273036099999988,24.308997082390736,1611995
2025-03-24 05:03:00+00:00,2025-03-24 05:03:01.406248002+00:00,148.88296749,16.85915737,17.021,0.1618426300000024,24.09561102078646,1520205
2025-03-26 16:21:46+00:00,2025-03-26 16:21:46.056203637+00:00,160.0,14.51967603,14.67,0.1503239700000005,24.051835200000085,1630475
2025-03-26 15:44:26+00:00,2025-03-26 15:44:26.054807834+00:00,385.50525371,14.01464163,14.077,0.0623583700000001,24.03947924779209,1629318
2025-03-26 08:33:52+00:00,2025-03-26 08:33:52.464914589+00:00,376.02074199,16.03559606,16.097,0.0614039400000017,23.08915507991008,1615970
2025-03-26 15:03:20+00:00,2025-03-26 15:03:20.016524865+00:00,163.0,13.1822745,13.321,0.1387254999999996,22.612256499999937,1628044
